location_id,place_id,attestation,latitude,longitude
loc_2904,yrdb2183,us_40140,40.97079961,111.5459498
loc_2905,yrdb2183,us_40278,40.84132286,111.5391048
loc_2906,yrdb2185,us_80724,37.46776188,111.0173756
loc_2907,yrdb2186,ds_24,34.39795556,115.8651889
loc_2908,yrdb2187,us_70254,36.19342782,106.6585496
loc_2909,yrdb2187,us_80475,36.31231918,106.7116195
loc_2910,yrdb2188,us_20221,34.66879951,112.595094
loc_2911,yrdb2188,us_40167,34.69335249,112.6129482
loc_2912,yrdb2189,us_80167,35.52722009,110.1668146
loc_2913,yrdb2190,us_81154,35.90117162,107.7637757
loc_2914,yrdb2191,us_81183,34.7818946,106.3647504
loc_2915,yrdb2192,us_80169,35.32374618,110.3151091
loc_2916,yrdb2193,us_80545,34.32195036,106.3405148
loc_2917,yrdb2194,us_10045,36.48969968,111.8770727
loc_2918,yrdb2195,us_81171,35.02443775,107.3871805
loc_2919,yrdb2195,us_70454,34.98585504,107.3931068
loc_2920,yrdb2197,us_80333,36.3331386,101.8070825
loc_2921,yrdb2198,us_81088,35.61943536,102.9129126
loc_2922,yrdb2199,ds_1757,34.04951389,118.173625
loc_2923,yrdb2200,us_81177,34.47289348,105.6967627
loc_2924,yrdb2201,ds_948,36.06153611,103.8319417
loc_2925,yrdb2202,us_20023,37.58116573,111.0595658
loc_2926,yrdb2202,us_10134,37.47042202,111.0450405
loc_2927,yrdb2203,us_10091,35.54931351,110.6970423
loc_2928,yrdb2203,ds_446,35.58594444,110.7161583
loc_2929,yrdb2204,us_10048,35.70354,111.8454365
loc_2930,yrdb2205,us_20040,38.16015297,112.7484168
loc_2931,yrdb2205,us_10146,38.02721921,112.7217594
loc_2932,yrdb2207,ds_1546,30.65228056,104.0725583
loc_2933,yrdb2208,ds_1268,36.6869,118.4878
loc_2934,yrdb2209,us_70267,34.18411801,107.0358078
loc_2935,yrdb2209,us_80285,34.28201202,107.0984522
loc_2936,yrdb2210,us_80542,34.26287662,105.4612249
loc_2937,yrdb2211,us_70290,37.56030523,107.4650073
loc_2938,yrdb2211,us_80084,37.68155711,107.5067846
loc_2939,yrdb2212,us_80338,35.5437084,102.6959371
loc_2940,yrdb2213,ds_1254,33.35079722,120.1563028
loc_2941,yrdb2215,us_70242,37.37987741,106.6558158
loc_2942,yrdb2216,us_20165,34.9737435,110.9972908
loc_2943,yrdb2216,us_10081,34.9909345,110.9928408
loc_2944,yrdb2217,us_81165,35.22892379,107.3894526
loc_2945,yrdb2218,us_40182,34.77358693,113.0536389
loc_2946,yrdb2219,us_80342,35.54171991,102.6939486
loc_2947,yrdb2220,us_80579,35.77039309,108.3058528
loc_2948,yrdb2221,us_70262,34.70079768,106.3687716
loc_2949,yrdb2222,ds_441,34.83136111,114.4380389
loc_2950,yrdb2223,us_40062,34.56042677,110.5496057
loc_2951,yrdb2223,us_80002,34.5285711,110.552783
loc_2952,yrdb2225,ds_439,35.60010833,115.938325
loc_2953,yrdb2226,us_80697,37.21101831,112.4760427
loc_2954,yrdb2227,ds_440,34.7576,115.1707639
loc_2955,yrdb2228,us_80548,34.81044477,106.4427578
loc_2956,yrdb2229,us_81002,36.7770535,113.1054052
loc_2957,yrdb2230,us_40272,40.43647955,111.7829309
loc_2958,yrdb2230,us_40282,40.33986922,111.7507275
loc_2959,yrdb2231,us_30122,34.1051097,108.3424618
loc_2960,yrdb2232,ds_1245,33.01385278,118.5394083
loc_2961,yrdb2233,us_80833,39.68984343,114.2482549
loc_2962,yrdb2234,ds_844,38.6518,104.0764194
loc_2963,yrdb2235,ds_1309,39.10823333,117.2345167
loc_2964,yrdb2236,us_70310,35.86401036,108.9713062
loc_2965,yrdb2236,us_80133,35.91347564,109.0045992
loc_2966,yrdb2236,us_20264,35.9267855,108.9799188
loc_2967,yrdb2238,us_70425,39.49059691,114.0759238
loc_2968,yrdb2240,ds_825,35.19881111,114.68795
loc_2969,yrdb2240,ds_935,32.87370278,117.5548
loc_2970,yrdb2240,ds_1301,35.20197778,114.6630972
loc_2971,yrdb2240,ds_1310,39.90313333,116.4010444
loc_2972,yrdb2240,ds_1435,35.7535,115.0153
loc_2973,yrdb2240,ds_1667,36.99969444,110.5680417
loc_2974,yrdb2240,ds_1668,,
loc_2975,yrdb2241,ds_1221,36.21251389,114.2258361
loc_2976,yrdb2242,ds_691,33.53088889,119.1326528
loc_2977,yrdb2243,ds_1519,36.09985278,114.3867
loc_2978,yrdb2244,us_70406,35.91185443,111.3479274
loc_2979,yrdb2245,ds_1563,38.14512222,114.5650278
loc_2980,yrdb2246,ds_834,33.77865556,119.7970611
loc_2981,yrdb2247,us_20104,39.7507571,109.0426087
loc_2982,yrdb2248,ds_1169,,
loc_2983,yrdb2249,ds_191,34.01666667,118.1
loc_2984,yrdb2249,ds_740,34.071125,117.4129333
loc_2985,yrdb2249,ds_1170,33.54376389,117.552325
loc_2986,yrdb2250,ds_394,34.10273889,117.7269167
loc_2987,yrdb2250,ds_713,34.10305278,117.6739333
loc_2988,yrdb2250,ds_1171,33.904625,117.9308167
loc_2989,yrdb2250,ds_1097,,
loc_2990,yrdb2250,ds_1174,33.91405,117.9358944
loc_2991,yrdb2252,ds_568,34.63333333,115.2666667
loc_2992,yrdb2252,ds_693,34.4296,115.0751
loc_2993,yrdb2252,ds_772,34.7,115.0666667
loc_2994,yrdb2252,ds_1267,34.817075,114.9444722
loc_2995,yrdb2252,ds_1491,34.4296,115.0751
loc_2996,yrdb2253,ds_1733,,116.3276639
loc_2997,yrdb2254,ds_38,34.4,115.6333333
loc_2998,yrdb2254,ds_1175,34.3841,115.6166
loc_2999,yrdb2255,us_70215,37.93482965,105.9915134
loc_3000,yrdb2256,ds_527,33.39401667,120.2084861
loc_3001,yrdb2257,ds_533,33.54443611,118.8533222
loc_3002,yrdb2258,us_80536,34.69911348,105.7134243
loc_3003,yrdb2259,us_80765,36.88611272,111.1423393
loc_3004,yrdb2260,us_80449,39.21455198,106.7095338
loc_3005,yrdb2261,us_80075,37.26694747,110.1545676
loc_3006,yrdb2262,ds_1482,38.983125,106.3793333
loc_3007,yrdb2263,ds_528,36.51470833,116.9591944
loc_3008,yrdb2264,us_20244,35.84556686,102.1319051
loc_3009,yrdb2265,us_80985,36.3362725,113.6234365
loc_3010,yrdb2266,us_70474,35.57895187,109.8620153
loc_3011,yrdb2267,ds_530,34.87610556,113.7741278
loc_3012,yrdb2268,ds_529,34.80916944,115.1677444
loc_3013,yrdb2269,us_80071,37.53286952,110.2174739
loc_3014,yrdb2270,ds_531,34.26000833,116.8728861
loc_3015,yrdb2271,us_70094,38.22547918,112.7371093
loc_3016,yrdb2271,us_70393,38.18913081,112.7330919
loc_3017,yrdb2271,us_80708,38.21299986,112.72597
loc_3018,yrdb2272,us_80517,35.36413813,105.3940935
loc_3019,yrdb2273,us_40200,40.58664491,109.4722707
loc_3020,yrdb2274,ds_1481,37.5097,111.1446
loc_3021,yrdb2275,ds_535,35.43820833,115.1987944
loc_3022,yrdb2276,us_80158,35.4651433,108.6217923
loc_3023,yrdb2277,ds_532,34.49723333,116.7516806
loc_3024,yrdb2278,us_20228,34.69803362,112.6541843
loc_3025,yrdb2278,us_40158,34.72089566,112.6536642
loc_3026,yrdb2278,us_80024,34.66011383,112.6428838
loc_3027,yrdb2278,us_30092,34.71957828,112.7183475
loc_3028,yrdb2278,us_30085,34.73250209,112.6731142
loc_3029,yrdb2279,us_80260,34.58823935,108.6753241
loc_3030,yrdb2282,us_80622,39.20475712,111.2014131
loc_3031,yrdb2283,us_40289,36.94930654,110.7984256
loc_3032,yrdb2285,us_80444,37.70242925,106.4383946
loc_3033,yrdb2285,us_70241,37.58217527,106.4234467
loc_3034,yrdb2286,us_80011,34.6474895,111.834914
loc_3035,yrdb2287,us_80108,36.55838447,110.0288661
loc_3036,yrdb2287,us_70477,37.01406839,109.8315349
loc_3037,yrdb2288,us_70284,37.10923569,107.5606887
loc_3038,yrdb2288,us_80087,37.24407245,107.5897065
loc_3039,yrdb2289,ds_1157,37.83190278,105.8883639
loc_3040,yrdb2290,us_80418,37.53140295,105.5624063
loc_3041,yrdb2290,us_70207,37.40994872,105.5759827
loc_3042,yrdb2292,us_70269,34.63792131,107.3365208
loc_3043,yrdb2293,us_30032,34.38939044,104.7997587
loc_3044,yrdb2294,us_40223,35.14103926,110.0917084
loc_3045,yrdb2295,us_40064,34.82867327,110.7483955
loc_3046,yrdb2296,us_70311,34.96733877,108.4819641
loc_3047,yrdb2297,us_80203,35.05837735,108.5350357
loc_3048,yrdb2298,us_80127,36.34801314,109.2356628
loc_3049,yrdb2299,us_20110,40.6583765,110.0273232
loc_3050,yrdb2299,us_81046,40.90312722,109.9131511
loc_3051,yrdb2300,ds_534,34.63911944,115.6262722
loc_3052,yrdb2301,ds_72,34.51666667,116.4166667
loc_3053,yrdb2301,ds_123,34.41666667,116.55
loc_3054,yrdb2301,ds_189,34.55,116.4666667
loc_3055,yrdb2301,ds_278,34.6,116.3833333
loc_3056,yrdb2301,ds_442,34.50578611,116.580475
loc_3057,yrdb2301,ds_906,,
loc_3058,yrdb2301,ds_907,34.42806389,116.340075
loc_3059,yrdb2301,ds_908,34.44360556,116.3608389
loc_3060,yrdb2301,ds_642,34.5,116.5166667
loc_3061,yrdb2303,us_70287,37.40448121,107.757519
loc_3062,yrdb2303,us_80085,37.50713512,107.8013004
loc_3063,yrdb2304,ds_1682,34.833275,111.3391389
loc_3064,yrdb2306,us_80634,40.22605125,112.5192119
loc_3065,yrdb2306,us_70118,40.24147454,112.5250056
loc_3066,yrdb2307,us_80638,40.20787471,112.9395443
loc_3067,yrdb2308,us_30060,34.67963757,111.9065961
loc_3068,yrdb2309,us_70368,34.65227353,111.4740587
loc_3069,yrdb2309,us_80008,34.6461226,111.461757
loc_3070,yrdb2310,us_70350,37.82137882,110.0593406
loc_3071,yrdb2310,us_80063,37.86741661,110.0802238
loc_3072,yrdb2311,us_70376,35.1744207,112.8928775
loc_3073,yrdb2311,us_70414,35.21267616,112.8946944
loc_3074,yrdb2313,us_80721,37.63816691,110.8015293
loc_3075,yrdb2314,us_80269,34.7274336,107.044763
loc_3076,yrdb2315,ds_428,36.48253056,102.3884778
loc_3077,yrdb2317,ds_1066,36.259775,114.5413278
loc_3078,yrdb2317,ds_1342,36.37392778,114.3679056
loc_3079,yrdb2317,ds_899,36.37392778,114.3679056
loc_3080,yrdb2318,us_80018,34.58563997,112.2785657
loc_3081,yrdb2319,us_80463,38.04031047,106.6448776
loc_3082,yrdb2319,us_70239,37.92936214,106.6038745
loc_3083,yrdb2321,ds_418,34.02495833,118.1093278
loc_3084,yrdb2322,us_80439,38.16962303,105.783489
loc_3085,yrdb2323,ds_419,34.25671667,117.4136306
loc_3086,yrdb2324,us_81026,39.85797639,106.7958751
loc_3087,yrdb2325,us_80966,35.79324848,113.0940449
loc_3088,yrdb2326,us_80529,34.88414641,105.052815
loc_3089,yrdb2327,us_40284,38.92291765,111.8197348
loc_3090,yrdb2328,us_70435,34.5565901,106.0621315
loc_3091,yrdb2329,us_20037,37.33065836,112.3668493
loc_3092,yrdb2329,us_10139,37.19835066,112.3357977
loc_3093,yrdb2329,us_40122,37.33270645,112.3674547
loc_3094,yrdb2332,ds_464,34.475575,117.9449861
loc_3095,yrdb2333,ds_1463,38.41776111,115.3204944
loc_3096,yrdb2334,us_80231,34.09310555,108.3094421
loc_3097,yrdb2335,us_80980,36.37716971,113.3098913
loc_3098,yrdb2336,us_81168,35.12895284,106.8009873
loc_3099,yrdb2337,us_81136,35.56944983,105.9029528
loc_3100,yrdb2338,us_70104,39.08197421,112.1916997
loc_3101,yrdb2339,us_20101,38.11073441,106.880442
loc_3102,yrdb2340,ds_695,34.79814167,114.30175
loc_3103,yrdb2340,ds_1226,34.7847,114.3525
loc_3104,yrdb2340,ds_523,,
loc_3105,yrdb2341,ds_75,34.93333333,114.4833333
loc_3106,yrdb2341,ds_48,34.88333333,114.35
loc_3107,yrdb2341,ds_77,34.86666667,114.4
loc_3108,yrdb2341,ds_135,34.87304167,114.7032972
loc_3109,yrdb2341,ds_182,34.91666667,114.6666667
loc_3110,yrdb2341,ds_218,34.88333333,114.2833333
loc_3111,yrdb2341,ds_250,34.87200278,114.4792806
loc_3112,yrdb2341,ds_264,34.84980833,114.6481222
loc_3113,yrdb2341,ds_358,34.90794167,114.254
loc_3114,yrdb2341,ds_572,34.96666667,114.6833333
loc_3115,yrdb2341,ds_591,34.88365,114.2996222
loc_3116,yrdb2341,ds_727,34.78067222,114.2676361
loc_3117,yrdb2341,ds_776,34.66666667,114.5333333
loc_3118,yrdb2341,ds_790,34.90134167,114.2665361
loc_3119,yrdb2341,ds_811,34.88184722,114.3354583
loc_3120,yrdb2341,ds_868,34.98583333,114.3668028
loc_3121,yrdb2341,ds_1224,34.7847,114.3525
loc_3122,yrdb2341,ds_1225,,
loc_3123,yrdb2341,ds_441,34.83136111,114.4380389
loc_3124,yrdb2344,ds_694,33.77525,118.4400417
loc_3125,yrdb2345,ds_158,33.5529,118.9478694
loc_3126,yrdb2346,ds_940,26.22015278,118.8579083
loc_3127,yrdb2347,ds_1526,25.45675833,119.0029889
loc_3128,yrdb2348,us_70371,34.40213496,111.8417488
loc_3129,yrdb2348,us_80012,34.3946171,111.836281
loc_3130,yrdb2350,ds_940,26.22015278,118.8579083
loc_3131,yrdb2351,ds_1286,36.93358333,116.6329972
loc_3132,yrdb2352,ds_793,34.77815833,114.3754722
loc_3133,yrdb2353,us_70012,35.65801415,110.6160721
loc_3134,yrdb2353,us_80901,35.66260463,110.6197639
loc_3135,yrdb2354,us_10136,37.37867702,111.1462764
loc_3136,yrdb2355,us_80115,36.06521889,110.3185578
loc_3137,yrdb2356,us_81120,35.71031799,104.4420137
loc_3138,yrdb2357,us_20121,35.01687218,106.3539664
loc_3139,yrdb2357,us_20261,34.98208448,106.269781
loc_3140,yrdb2357,us_70436,34.66835138,106.3364547
loc_3141,yrdb2359,us_80145,35.50652783,109.5150083
loc_3142,yrdb2360,us_80804,35.66374066,111.6081131
loc_3143,yrdb2361,ds_1633,,
loc_3144,yrdb2362,ds_469,35.00016667,113.5105944
loc_3145,yrdb2363,us_80477,36.64602902,105.8523167
loc_3146,yrdb2364,ds_1468,34.58242778,105.720925
loc_3147,yrdb2365,us_80537,34.63095147,105.3703422
loc_3148,yrdb2366,ds_468,34.41563889,117.1827889
loc_3149,yrdb2367,us_80238,34.08316311,108.7409442
loc_3150,yrdb2368,us_80368,36.6542796,103.5271256
loc_3151,yrdb2369,us_70166,35.67538127,102.8039553
loc_3152,yrdb2369,us_80344,35.77039617,102.7118451
loc_3153,yrdb2370,ds_77,34.86666667,114.4
loc_3154,yrdb2371,us_80543,34.3537593,105.8179394
loc_3155,yrdb2372,us_20191,40.50703726,110.1747625
loc_3156,yrdb2372,us_40135,40.58759032,110.1544211
loc_3157,yrdb2373,us_40063,34.62509334,110.8322225
loc_3158,yrdb2373,us_80004,34.5818793,110.837094
loc_3159,yrdb2375,us_20152,35.32478159,110.988053
loc_3160,yrdb2376,us_70312,34.67756076,108.047297
loc_3161,yrdb2377,us_81024,40.12153616,107.2184796
loc_3162,yrdb2378,us_70082,35.67821451,112.7512495
loc_3163,yrdb2379,ds_770,34.80179722,114.44085
loc_3164,yrdb2380,us_70411,37.20467462,113.4223761
loc_3165,yrdb2381,us_80032,35.06569448,112.7052808
loc_3166,yrdb2382,us_70275,35.20927608,107.6153638
loc_3167,yrdb2382,us_80558,35.29098694,107.7173874
loc_3168,yrdb2384,us_70019,37.05587867,111.0766402
loc_3169,yrdb2384,us_80737,37.05424568,111.0946259
loc_3170,yrdb2385,ds_136,33.68333333,119.0833333
loc_3171,yrdb2386,ds_137,34.46666667,116.4166667
loc_3172,yrdb2387,us_70081,35.64185387,112.492685
loc_3173,yrdb2387,us_80945,35.62057139,112.4942192
loc_3174,yrdb2389,us_80859,38.80600936,113.3507885
loc_3175,yrdb2390,us_80339,35.6729602,102.5308925
loc_3176,yrdb2391,ds_292,37.06168889,117.3380167
loc_3177,yrdb2391,ds_69,37.03333333,117.3666667
loc_3178,yrdb2391,ds_102,37.05,117.3
loc_3179,yrdb2391,ds_207,37,117.25
loc_3180,yrdb2391,ds_662,36.95696111,117.2376056
loc_3181,yrdb2391,ds_1295,36.67956944,117.5203278
loc_3182,yrdb2393,ds_609,33.69476944,119.4808611
loc_3183,yrdb2394,us_20031,35.74466465,112.3369875
loc_3184,yrdb2394,us_80950,35.65010826,112.5419326
loc_3185,yrdb2396,ds_869,35.97725833,115.7481472
loc_3186,yrdb2397,ds_870,33.99426944,118.2043861
loc_3187,yrdb2398,ds_1584,35.74486667,115.0387917
loc_3188,yrdb2399,ds_157,33.75,116.9833333
loc_3189,yrdb2400,us_80592,36.38839532,108.3444779
loc_3190,yrdb2401,ds_116,36.18333333,115.0333333
loc_3191,yrdb2402,ds_115,36.06666667,114.9833333
loc_3192,yrdb2403,us_81145,35.29452972,106.6345583
loc_3193,yrdb2404,us_20174,35.08459764,112.3127599
loc_3194,yrdb2405,us_20197,37.32382416,112.7320419
loc_3195,yrdb2405,us_30098,37.434754,112.7201099
loc_3196,yrdb2406,ds_959,34.7549,113.6713139
loc_3197,yrdb2407,us_10089,35.57304066,110.5341158
loc_3198,yrdb2408,us_80352,36.32916162,102.5845817
loc_3199,yrdb2409,us_80962,35.73871887,112.9554488
loc_3200,yrdb2410,us_80814,40.29875739,114.0937544
loc_3201,yrdb2411,us_40019,35.29659079,109.4272498
loc_3202,yrdb2411,us_40241,35.30497468,109.5227561
loc_3203,yrdb2413,ds_342,34.73985556,114.3031361
loc_3204,yrdb2414,us_20077,34.775934,113.3415357
loc_3205,yrdb2415,us_80072,37.42707257,110.2117551
loc_3206,yrdb2416,us_70375,35.09377493,112.7766929
loc_3207,yrdb2417,us_20172,35.00515218,112.7654142
loc_3208,yrdb2418,us_10087,35.40536878,110.4566071
loc_3209,yrdb2419,us_80476,36.87754023,105.9023732
loc_3210,yrdb2419,us_70191,36.77298384,105.8712282
loc_3211,yrdb2420,us_70113,40.10411213,112.4179437
loc_3212,yrdb2420,us_80631,40.08518309,112.4078806
loc_3213,yrdb2421,us_80510,35.45614486,104.7969593
loc_3214,yrdb2422,us_70417,39.98336258,111.662896
loc_3215,yrdb2424,us_80484,36.34569016,106.1714267
loc_3216,yrdb2425,us_80365,36.43952277,103.3143573
loc_3217,yrdb2425,us_70362,36.46817018,103.364375
loc_3218,yrdb2427,us_80397,36.25756991,104.8668298
loc_3219,yrdb2428,us_70249,37.26779347,106.0379872
loc_3220,yrdb2428,us_80431,37.38749058,106.0650567
loc_3221,yrdb2429,us_70237,38.12072498,106.5054593
loc_3222,yrdb2429,us_80458,38.24470775,106.5364219
loc_3223,yrdb2430,ds_225,35.55,115.6833333
loc_3224,yrdb2431,us_80563,36.75192604,107.1857238
loc_3225,yrdb2432,us_80215,34.75890536,108.8414186
loc_3226,yrdb2433,us_81066,40.17947387,111.674003
loc_3227,yrdb2434,us_70099,38.34870134,112.9128524
loc_3228,yrdb2435,ds_226,34.76074722,114.4013917
loc_3229,yrdb2436,us_70049,39.58092296,111.7472919
loc_3230,yrdb2437,us_10018,34.3716558,112.7486501
loc_3231,yrdb2438,ds_845,36.54766667,116.6123806
loc_3232,yrdb2439,ds_846,36.62228333,116.6908139
loc_3233,yrdb2440,us_20083,34.31649872,108.6567907
loc_3234,yrdb2440,us_20142,34.29014303,108.6822871
loc_3235,yrdb2440,us_40230,34.33837968,108.6900322
loc_3236,yrdb2441,us_80229,34.12492138,108.3690967
loc_3237,yrdb2442,ds_1156,30.0031,120.5871
loc_3238,yrdb2443,us_70171,35.49358658,103.7744382
loc_3239,yrdb2444,us_20030,35.65839721,111.4444513
loc_3240,yrdb2444,us_10052,35.59755872,111.4278386
loc_3241,yrdb2445,ds_1288,35.104,111.87
loc_3242,yrdb2445,ds_1413,35.61657778,111.2186194
loc_3243,yrdb2446,us_70479,37.38999272,109.928056
loc_3244,yrdb2447,ds_1176,37.50201389,110.2578778
loc_3245,yrdb2448,us_30040,34.23453925,107.3157173
loc_3246,yrdb2449,us_30099,36.74156764,112.2431037
loc_3247,yrdb2449,us_70086,36.7670136,112.2341205
loc_3248,yrdb2449,us_80996,36.7429725,112.2352036
loc_3249,yrdb2449,us_20198,36.67680848,112.2198211
loc_3250,yrdb2452,us_10008,34.54960945,112.8807313
loc_3251,yrdb2453,us_81028,40.93493616,107.641084
loc_3252,yrdb2454,us_80777,36.38625798,111.50587
loc_3253,yrdb2455,ds_377,33.63389722,119.0816167
loc_3254,yrdb2455,ds_378,33.96070278,118.2627861
loc_3255,yrdb2455,ds_379,34.53333333,115.8166667
loc_3256,yrdb2456,us_80652,39.36493784,112.7214259
loc_3257,yrdb2457,us_80291,34.27604656,107.7665845
loc_3258,yrdb2458,us_80754,36.79295797,110.75836
loc_3259,yrdb2459,us_40151,38.0488288,112.707553
loc_3260,yrdb2459,us_40266,38.05342464,112.7306323
loc_3261,yrdb2460,ds_747,34.10615556,117.6658778
loc_3262,yrdb2461,us_20194,38.30513127,111.8909215
loc_3263,yrdb2462,us_30103,36.00843495,113.6059785
loc_3264,yrdb2463,us_80179,34.73401672,109.8081487
loc_3265,yrdb2464,ds_1313,37.54229167,105.2921806
loc_3266,yrdb2465,us_70319,34.86072233,109.296623
loc_3267,yrdb2465,us_80210,34.92015951,109.3482174
loc_3268,yrdb2467,us_30131,39.86069786,110.725154
loc_3269,yrdb2467,us_40138,39.75411013,110.7723461
loc_3270,yrdb2468,us_20046,34.33701767,107.4122229
loc_3271,yrdb2469,us_20105,39.48092431,108.9269661
loc_3272,yrdb2470,us_80026,34.58161435,112.6489222
loc_3273,yrdb2471,us_81124,35.68078112,105.2554137
loc_3274,yrdb2472,us_80902,35.4921996,110.9015002
loc_3275,yrdb2473,us_20166,35.62963045,111.7196903
loc_3276,yrdb2474,ds_1542,34.28927222,109.0525306
loc_3277,yrdb2475,us_80079,37.35844753,109.8743486
loc_3278,yrdb2476,ds_316,33.60214444,119.0440028
loc_3279,yrdb2477,us_70046,39.61930363,111.4846873
loc_3280,yrdb2477,us_80658,39.60350488,111.4763332
loc_3281,yrdb2479,ds_317,40.65,117.15
loc_3282,yrdb2480,us_80661,39.5126222,111.844408
loc_3283,yrdb2481,us_80077,37.14399426,110.5491616
loc_3284,yrdb2482,us_80355,36.41068968,102.5587314
loc_3285,yrdb2484,ds_42,34.85,115.1333333
loc_3286,yrdb2484,ds_1041,34.95921111,114.9565694
loc_3287,yrdb2484,ds_294,34.71666667,115.3833333
loc_3288,yrdb2484,ds_440,34.7576,115.1707639
loc_3289,yrdb2484,ds_538,34.91344167,115.1632528
loc_3290,yrdb2484,ds_629,34.9742,114.9711
loc_3291,yrdb2484,ds_843,34.83219167,115.227225
loc_3292,yrdb2485,ds_422,35.385625,116.4903806
loc_3293,yrdb2486,ds_954,35.59644444,110.7067861
loc_3294,yrdb2487,us_20058,35.52323067,110.7343202
loc_3295,yrdb2487,us_20151,35.49106278,110.7460215
loc_3296,yrdb2488,ds_175,34.83333333,114.9166667
loc_3297,yrdb2489,ds_174,33.86666667,118.2
loc_3298,yrdb2490,ds_430,37.29236944,117.5356222
loc_3299,yrdb2491,ds_1055,36.45702778,115.9797556
loc_3300,yrdb2492,us_80199,35.20350609,108.3852997
loc_3301,yrdb2493,us_80819,40.15788924,113.5552745
loc_3302,yrdb2493,us_70127,40.1707733,113.575424
loc_3303,yrdb2495,ds_564,,
loc_3304,yrdb2496,us_81144,35.63988391,106.3937192
loc_3305,yrdb2497,us_81160,35.5785381,107.6524444
loc_3306,yrdb2498,us_10131,37.85954733,109.874501
loc_3307,yrdb2498,ds_937,36.58538611,109.4843278
loc_3308,yrdb2500,ds_927,33.267725,116.5594278
loc_3309,yrdb2501,ds_1319,35.2501,114.4013
loc_3310,yrdb2502,us_70205,37.41541623,105.3764186
loc_3311,yrdb2502,us_80416,37.52514589,105.3746945
loc_3312,yrdb2503,us_20019,34.54972645,110.6333198
loc_3313,yrdb2504,ds_239,34.89925278,113.6846694
loc_3314,yrdb2505,ds_238,34.21469722,117.2022722
loc_3315,yrdb2506,us_80091,37.3498694,108.2502226
loc_3316,yrdb2508,us_80849,39.16499595,113.1076773
loc_3317,yrdb2508,us_70149,39.20519637,113.1249561
loc_3318,yrdb2509,ds_237,,
loc_3319,yrdb2510,us_80931,35.2445443,111.2354941
loc_3320,yrdb2511,ds_236,34.78333333,115.7833333
loc_3321,yrdb2512,us_40211,34.96292257,107.9656532
loc_3322,yrdb2513,ds_1750,,
loc_3323,yrdb2514,ds_1706,36.2,119.5
loc_3324,yrdb2515,ds_448,34.97789722,114.10775
loc_3325,yrdb2516,us_20156,34.93494456,110.7220031
loc_3326,yrdb2517,ds_1484,30.527625,117.052
loc_3327,yrdb2518,ds_1213,33.4693,113.4731
loc_3328,yrdb2519,us_20064,34.55253348,110.057986
loc_3329,yrdb2520,us_80810,35.73644681,110.6061315
loc_3330,yrdb2521,us_81169,35.15394557,107.1713342
loc_3331,yrdb2522,us_80162,35.38927168,109.8736742
loc_3332,yrdb2523,us_80604,40.52766814,111.2445823
loc_3333,yrdb2523,us_81073,40.52255599,111.2445823
loc_3334,yrdb2524,us_80588,35.59317186,108.6580232
loc_3335,yrdb2525,ds_506,32.32785556,116.6832139
loc_3336,yrdb2526,us_80168,35.38237426,110.4185704
loc_3337,yrdb2527,ds_842,,
loc_3338,yrdb2527,ds_843,34.83219167,115.227225
loc_3339,yrdb2528,us_80406,37.1106157,104.1076399
loc_3340,yrdb2529,us_70102,38.67998716,112.5613662
loc_3341,yrdb2530,us_80404,37.14815806,104.7583741
loc_3342,yrdb2531,us_20063,34.6366372,110.156107
loc_3343,yrdb2531,us_20157,34.62085785,110.1677324
loc_3344,yrdb2532,ds_248,34.90809722,113.6998278
loc_3345,yrdb2533,us_80627,38.93210908,111.0037432
loc_3346,yrdb2534,us_81152,35.39677274,107.0798835
loc_3347,yrdb2535,ds_247,34.14700278,117.6487111
loc_3348,yrdb2536,us_80272,34.86265086,107.3967255
loc_3349,yrdb2537,us_80467,37.74622867,107.4520382
loc_3350,yrdb2538,us_80870,38.54244958,113.0622359
loc_3351,yrdb2539,us_10104,34.27674719,109.0519597
loc_3352,yrdb2540,us_70080,35.59539305,112.3411824
loc_3353,yrdb2542,us_80892,36.95768283,113.5984438
loc_3354,yrdb2543,us_80881,37.84833311,113.2462734
loc_3355,yrdb2543,us_70395,37.80656157,113.2508796
loc_3356,yrdb2544,us_70153,37.94671429,113.8764093
loc_3357,yrdb2544,us_40126,38.00571776,113.9122672
loc_3358,yrdb2545,ds_560,,
loc_3359,yrdb2546,ds_561,34.28333333,117.1333333
loc_3360,yrdb2547,ds_562,34.60961389,116.2415972
loc_3361,yrdb2548,ds_563,33.64960278,119.4414361
loc_3362,yrdb2549,us_80183,34.62365799,109.8219435
loc_3363,yrdb2549,us_80793,35.98864625,112.387432
loc_3364,yrdb2549,ds_558,,
loc_3365,yrdb2550,ds_559,34.81666667,114.2833333
loc_3366,yrdb2551,ds_557,34.76331111,114.3921083
loc_3367,yrdb2552,us_80068,37.56146328,110.0830832
loc_3368,yrdb2553,us_80982,36.3158239,112.7759555
loc_3369,yrdb2554,us_70408,36.26144356,111.6942185
loc_3370,yrdb2555,us_80364,36.26652421,103.358104
loc_3371,yrdb2555,us_70175,36.18522655,103.4081151
loc_3372,yrdb2557,ds_779,35.63271111,114.7438972
loc_3373,yrdb2558,us_80010,34.663892,111.647652
loc_3374,yrdb2559,ds_924,35.84420833,115.6848333
loc_3375,yrdb2560,ds_144,33.54701111,119.2246278
loc_3376,yrdb2561,us_70091,37.47200597,112.7734699
